pair,time,timestamp,funding_rate,price
BTCUSDT,2019-10-04 08:00:00,1570147200001,0.00010000,8223.62
BTCUSDT,2019-10-04 16:00:00,1570176000000,0.00003592,8131.58
BTCUSDT,2019-10-05 00:00:00,1570204800000,-0.00013704,8145.99
BTCUSDT,2019-10-05 08:00:00,1570233600000,-0.00025688,8132.12
BTCUSDT,2019-10-05 16:00:00,1570262400000,-0.00022660,8098.55
BTCUSDT,2019-10-06 00:00:00,1570291200000,-0.00001226,8068.70
BTCUSDT,2019-10-06 08:00:00,1570320000000,-0.00011057,8127.77
BTCUSDT,2019-10-06 16:00:00,1570348800000,-0.00003644,7950.23
BTCUSDT,2019-10-07 00:00:00,1570377600000,0.00002715,8001.46
BTCUSDT,2019-10-07 08:00:00,1570406400001,-0.00005063,7859.97
BTCUSDT,2019-10-07 16:00:00,1570435200000,-0.00020006,7869.35
BTCUSDT,2019-10-08 00:00:00,1570464000000,-0.00024859,8184.83
BTCUSDT,2019-10-08 08:00:00,1570492800001,0.00010000,8208.28
BTCUSDT,2019-10-08 16:00:00,1570521600000,0.00010000,8197.09
BTCUSDT,2019-10-09 00:00:00,1570550400000,0.00010000,8180.29
BTCUSDT,2019-10-09 08:00:00,1570579200000,0.00010000,8177.25
BTCUSDT,2019-10-09 16:00:00,1570608000000,0.00010000,8183.53
BTCUSDT,2019-10-10 00:00:00,1570636800000,0.00010000,8570.96
BTCUSDT,2019-10-10 08:00:00,1570665600000,0.00010000,8573.23
BTCUSDT,2019-10-10 16:00:00,1570694400000,0.00010000,8617
BTCUSDT,2019-10-11 00:00:00,1570723200000,0.00010000,8526.02
BTCUSDT,2019-10-11 08:00:00,1570752000000,0.00010000,8563
BTCUSDT,2019-10-11 16:00:00,1570780800000,0.00010000,8383.99
BTCUSDT,2019-10-12 00:00:00,1570809600000,0.00010000,8331.10
BTCUSDT,2019-10-12 08:00:00,1570838400000,0.00010000,8255.14
BTCUSDT,2019-10-12 16:00:00,1570867200000,0.00010000,8341.70
BTCUSDT,2019-10-13 00:00:00,1570896000000,0.00010000,8387.58
BTCUSDT,2019-10-13 08:00:00,1570924800000,0.00010000,8295.04
BTCUSDT,2019-10-13 16:00:00,1570953600000,0.00010000,8317.01
BTCUSDT,2019-10-14 00:00:00,1570982400000,0.00010000,8405.29
BTCUSDT,2019-10-14 08:00:00,1571011200000,0.00010000,8267.27
BTCUSDT,2019-10-14 16:00:00,1571040000000,0.00010000,8301.03
BTCUSDT,2019-10-15 00:00:00,1571068800000,0.00010000,8253.09
BTCUSDT,2019-10-15 08:00:00,1571097600000,0.00010000,8353.54
BTCUSDT,2019-10-15 16:00:00,1571126400000,0.00010000,8273.01
BTCUSDT,2019-10-16 00:00:00,1571155200000,0.00010000,8304.57
BTCUSDT,2019-10-16 08:00:00,1571184000000,0.00010000,8153.93
BTCUSDT,2019-10-16 16:00:00,1571212800000,0.00010000,8134.81
BTCUSDT,2019-10-17 00:00:00,1571241600000,0.00010000,7928.57
BTCUSDT,2019-10-17 08:00:00,1571270400000,0.00010000,7992.77
BTCUSDT,2019-10-17 16:00:00,1571299200001,0.00010000,7975.73
BTCUSDT,2019-10-18 00:00:00,1571328000001,0.00010000,8077.45
BTCUSDT,2019-10-18 08:00:00,1571356800000,0.00010000,8073.36
BTCUSDT,2019-10-18 16:00:00,1571385600000,0.00010000,7909.60
BTCUSDT,2019-10-19 00:00:00,1571414400000,0.00010000,7923.08
BTCUSDT,2019-10-19 08:00:00,1571443200001,0.00010000,7948.99
BTCUSDT,2019-10-19 16:00:00,1571472000000,0.00010000,7932
BTCUSDT,2019-10-20 00:00:00,1571500800000,0.00010000,7995
BTCUSDT,2019-10-20 08:00:00,1571529600000,0.00010000,7949.32
BTCUSDT,2019-10-20 16:00:00,1571558400000,0.00010000,7908.98
BTCUSDT,2019-10-21 00:00:00,1571587200000,0.00010000,8030.81
BTCUSDT,2019-10-21 08:00:00,1571616000000,0.00010000,8220
BTCUSDT,2019-10-21 16:00:00,1571644800000,0.00010000,8214.16
BTCUSDT,2019-10-22 00:00:00,1571673600001,0.00010000,8179.13
BTCUSDT,2019-10-22 08:00:00,1571702400000,0.00010000,8207.96
BTCUSDT,2019-10-22 16:00:00,1571731200000,0.00010000,8212.85
BTCUSDT,2019-10-23 00:00:00,1571760000000,0.00010000,8206.92
BTCUSDT,2019-10-23 08:00:00,1571788800000,0.00010000,8010.61
BTCUSDT,2019-10-23 16:00:00,1571817600000,0.00010000,7959.35
BTCUSDT,2019-10-24 00:00:00,1571846400000,0.00010000,7354.38
BTCUSDT,2019-10-24 08:00:00,1571875200000,0.00010000,7461.80
BTCUSDT,2019-10-24 16:00:00,1571904000000,0.00010000,7415.43
BTCUSDT,2019-10-25 00:00:00,1571932800000,-0.00004395,7430.77
BTCUSDT,2019-10-25 08:00:00,1571961600000,0.00010000,7424.90
BTCUSDT,2019-10-25 16:00:00,1571990400000,0.00010000,7461.22
BTCUSDT,2019-10-26 00:00:00,1572019200000,-0.00014709,8333.40
BTCUSDT,2019-10-26 08:00:00,1572048000000,0.00010000,8680.13
BTCUSDT,2019-10-26 16:00:00,1572076800000,0.00013709,9480.58
BTCUSDT,2019-10-27 00:00:00,1572105600000,0.00030874,9208.56
BTCUSDT,2019-10-27 08:00:00,1572134400001,0.00010000,9243.99
BTCUSDT,2019-10-27 16:00:00,1572163200000,0.00018561,9161.23
BTCUSDT,2019-10-28 00:00:00,1572192000000,0.00010000,9548.99
BTCUSDT,2019-10-28 08:00:00,1572220800000,0.00012485,9554.27
BTCUSDT,2019-10-28 16:00:00,1572249600000,0.00078363,9450
BTCUSDT,2019-10-29 00:00:00,1572278400000,0.00073711,9403.98
BTCUSDT,2019-10-29 08:00:00,1572307200000,0.00053797,9211.15
BTCUSDT,2019-10-29 16:00:00,1572336000000,0.00016366,9458.97
BTCUSDT,2019-10-30 00:00:00,1572364800000,0.00046967,9347.60
BTCUSDT,2019-10-30 08:00:00,1572393600000,0.00025294,9418
BTCUSDT,2019-10-30 16:00:00,1572422400000,0.00029030,9180
BTCUSDT,2019-10-31 00:00:00,1572451200000,0.00052312,9122.51
BTCUSDT,2019-10-31 08:00:00,1572480000000,0.00013170,9175.23
BTCUSDT,2019-10-31 16:00:00,1572508800000,0.00038598,9102.77
BTCUSDT,2019-11-01 00:00:00,1572537600000,0.00041061,9240.43
BTCUSDT,2019-11-01 08:00:00,1572566400000,0.00015873,9141
BTCUSDT,2019-11-01 16:00:00,1572595200000,0.00048728,9118.11
BTCUSDT,2019-11-02 00:00:00,1572624000000,0.00010000,9140
BTCUSDT,2019-11-02 08:00:00,1572652800000,0.00010000,9244.02
BTCUSDT,2019-11-02 16:00:00,1572681600001,0.00010000,9216.13
BTCUSDT,2019-11-03 00:00:00,1572710400000,0.00010000,9323.35
BTCUSDT,2019-11-03 08:00:00,1572739200000,0.00010000,9304.07
BTCUSDT,2019-11-03 16:00:00,1572768000000,0.00010000,9249.07
BTCUSDT,2019-11-04 00:00:00,1572796800000,0.00010000,9178.13
BTCUSDT,2019-11-04 08:00:00,1572825600000,0.00010000,9206.42
BTCUSDT,2019-11-04 16:00:00,1572854400000,0.00010072,9188.90
BTCUSDT,2019-11-05 00:00:00,1572883200000,0.00010000,9289.45
BTCUSDT,2019-11-05 08:00:00,1572912000000,0.00010000,9397.56
BTCUSDT,2019-11-05 16:00:00,1572940800000,0.00010000,9229.71
BTCUSDT,2019-11-06 00:00:00,1572969600000,0.00010000,9385.37
BTCUSDT,2019-11-06 08:00:00,1572998400000,0.00010000,9312
BTCUSDT,2019-11-06 16:00:00,1573027200000,0.00010000,9390.64
BTCUSDT,2019-11-07 00:00:00,1573056000000,0.00013877,9331.10
BTCUSDT,2019-11-07 08:00:00,1573084800000,0.00027025,9346.90
BTCUSDT,2019-11-07 16:00:00,1573113600000,0.00018004,9263.56
BTCUSDT,2019-11-08 00:00:00,1573142400000,0.00019530,9189
BTCUSDT,2019-11-08 08:00:00,1573171200000,0.00012500,9216.05
BTCUSDT,2019-11-08 16:00:00,1573200000000,0.00010000,9151.07
BTCUSDT,2019-11-09 00:00:00,1573228800000,0.00010000,8800.92
BTCUSDT,2019-11-09 08:00:00,1573257600000,0.00010000,8766.84
BTCUSDT,2019-11-09 16:00:00,1573286400000,0.00010000,8820.81
BTCUSDT,2019-11-10 00:00:00,1573315200000,0.00010000,8790
BTCUSDT,2019-11-10 08:00:00,1573344000000,0.00010000,8800.13
BTCUSDT,2019-11-10 16:00:00,1573372800000,0.00010000,8851.07
BTCUSDT,2019-11-11 00:00:00,1573401600000,0.00010000,8806
BTCUSDT,2019-11-11 08:00:00,1573430400000,0.00010000,9049.50
BTCUSDT,2019-11-11 16:00:00,1573459200000,0.00010000,8805.79
BTCUSDT,2019-11-12 00:00:00,1573488000000,0.00010000,8712.74
BTCUSDT,2019-11-12 08:00:00,1573516800000,0.00010000,8726.21
BTCUSDT,2019-11-12 16:00:00,1573545600000,0.00010000,8767.88
BTCUSDT,2019-11-13 00:00:00,1573574400000,0.00010000,8696.95
BTCUSDT,2019-11-13 08:00:00,1573603200000,-0.00022089,8817.75
BTCUSDT,2019-11-13 16:00:00,1573632000000,0.00010000,8744.43
BTCUSDT,2019-11-14 00:00:00,1573660800000,0.00010000,8742.72
BTCUSDT,2019-11-14 08:00:00,1573689600000,0.00010000,8779.79
BTCUSDT,2019-11-14 16:00:00,1573718400000,0.00010000,8659.11
BTCUSDT,2019-11-15 00:00:00,1573747200000,0.00010000,8642.12
BTCUSDT,2019-11-15 08:00:00,1573776000000,0.00010000,8643.78
BTCUSDT,2019-11-15 16:00:00,1573804800000,0.00010000,8569.95
BTCUSDT,2019-11-16 00:00:00,1573833600000,0.00010000,8459.34
BTCUSDT,2019-11-16 08:00:00,1573862400001,0.00010000,8473.97
BTCUSDT,2019-11-16 16:00:00,1573891200000,0.00010000,8480.85
BTCUSDT,2019-11-17 00:00:00,1573920000000,0.00010000,8494.64
BTCUSDT,2019-11-17 08:00:00,1573948800000,0.00010000,8497.99
BTCUSDT,2019-11-17 16:00:00,1573977600001,0.00010000,8390.60
BTCUSDT,2019-11-18 00:00:00,1574006400000,0.00010000,8532.50
BTCUSDT,2019-11-18 08:00:00,1574035200000,0.00010000,8494.79
BTCUSDT,2019-11-18 16:00:00,1574064000001,0.00010000,8443.61
BTCUSDT,2019-11-19 00:00:00,1574092800000,0.00010000,8419.76
BTCUSDT,2019-11-19 08:00:00,1574121600000,0.00010000,8179.15
BTCUSDT,2019-11-19 16:00:00,1574150400000,0.00010000,8124.07
BTCUSDT,2019-11-20 00:00:00,1574179200000,0.00010000,8103.99
BTCUSDT,2019-11-20 08:00:00,1574208000000,0.00010000,8130.68
BTCUSDT,2019-11-20 16:00:00,1574236800000,0.00010000,8117.99
BTCUSDT,2019-11-21 00:00:00,1574265600000,0.00010000,8127.67
BTCUSDT,2019-11-21 08:00:00,1574294400000,0.00010000,8094.51
BTCUSDT,2019-11-21 16:00:00,1574323200000,0.00010000,8087.97
BTCUSDT,2019-11-22 00:00:00,1574352000000,0.00010000,7648.20
BTCUSDT,2019-11-22 08:00:00,1574380800000,0.00006832,7624.06
BTCUSDT,2019-11-22 16:00:00,1574409600001,0.00009601,7562.92
BTCUSDT,2019-11-23 00:00:00,1574438400000,-0.00025622,7149.20
BTCUSDT,2019-11-23 08:00:00,1574467200000,-0.00028670,7272.60
BTCUSDT,2019-11-23 16:00:00,1574496000000,-0.00017048,7167.31
BTCUSDT,2019-11-24 00:00:00,1574524800000,-0.00014290,7265.47
BTCUSDT,2019-11-24 08:00:00,1574553600000,-0.00010216,7314.98
BTCUSDT,2019-11-24 16:00:00,1574582400000,0.00010000,7180.84
BTCUSDT,2019-11-25 00:00:00,1574611200000,0.00010000,6954.59
BTCUSDT,2019-11-25 08:00:00,1574640000000,0.00010000,6895.78
BTCUSDT,2019-11-25 16:00:00,1574668800000,-0.00003046,6672.14
BTCUSDT,2019-11-26 00:00:00,1574697600000,-0.00011089,7260.10
BTCUSDT,2019-11-26 08:00:00,1574726400000,-0.00008462,7107.94
BTCUSDT,2019-11-26 16:00:00,1574755200000,-0.00046229,7164.49
BTCUSDT,2019-11-27 00:00:00,1574784000000,-0.00036807,7103.05
BTCUSDT,2019-11-27 08:00:00,1574812800000,-0.00018098,7136.63
BTCUSDT,2019-11-27 16:00:00,1574841600000,-0.00015744,7067.73
BTCUSDT,2019-11-28 00:00:00,1574870400000,0.00010000,7328.32
BTCUSDT,2019-11-28 08:00:00,1574899200000,0.00010000,7522.99
BTCUSDT,2019-11-28 16:00:00,1574928000000,0.00010000,7492.50
BTCUSDT,2019-11-29 00:00:00,1574956800000,0.00010000,7579.52
BTCUSDT,2019-11-29 08:00:00,1574985600000,0.00010000,7403.29
BTCUSDT,2019-11-29 16:00:00,1575014400000,0.00010000,7507.54
BTCUSDT,2019-11-30 00:00:00,1575043200000,0.00010000,7818.99
BTCUSDT,2019-11-30 08:00:00,1575072000000,0.00010000,7730.90
BTCUSDT,2019-11-30 16:00:00,1575100800000,-0.00001926,7742.97
BTCUSDT,2019-12-01 00:00:00,1575129600000,0.00010000,7522.23
BTCUSDT,2019-12-01 08:00:00,1575158400000,0.00010000,7538.44
BTCUSDT,2019-12-01 16:00:00,1575187200000,0.00010000,7274.04
BTCUSDT,2019-12-02 00:00:00,1575216000000,0.00010000,7295
BTCUSDT,2019-12-02 08:00:00,1575244800000,0.00010000,7397.51
BTCUSDT,2019-12-02 16:00:00,1575273600000,0.00010000,7245.08
BTCUSDT,2019-12-03 00:00:00,1575302400000,0.00001721,7308.07
BTCUSDT,2019-12-03 08:00:00,1575331200000,0.00001418,7299.80
BTCUSDT,2019-12-03 16:00:00,1575360000000,0.00008902,7289.04
BTCUSDT,2019-12-04 00:00:00,1575388800000,-0.00001025,7329.31
BTCUSDT,2019-12-04 08:00:00,1575417600000,-0.00000355,7284.45
BTCUSDT,2019-12-04 16:00:00,1575446400000,0.00003333,7128.81
BTCUSDT,2019-12-05 00:00:00,1575475200000,-0.00005268,7495.08
BTCUSDT,2019-12-05 08:00:00,1575504000000,0.00002564,7179.78
BTCUSDT,2019-12-05 16:00:00,1575532800001,-0.00009765,7286.54
BTCUSDT,2019-12-06 00:00:00,1575561600000,0.00001789,7329.18
BTCUSDT,2019-12-06 08:00:00,1575590400000,0.00007761,7375
BTCUSDT,2019-12-06 16:00:00,1575619200000,0.00005834,7367.80
BTCUSDT,2019-12-07 00:00:00,1575648000000,0.00006551,7369.14
BTCUSDT,2019-12-07 08:00:00,1575676800000,0.00010000,7537.95
BTCUSDT,2019-12-07 16:00:00,1575705600001,0.00003809,7521.43
BTCUSDT,2019-12-08 00:00:00,1575734400000,0.00010000,7505
BTCUSDT,2019-12-08 08:00:00,1575763200000,0.00010000,7486.19
BTCUSDT,2019-12-08 16:00:00,1575792000000,0.00010000,7433.59
BTCUSDT,2019-12-09 00:00:00,1575820800000,0.00010000,7536.14
BTCUSDT,2019-12-09 08:00:00,1575849600000,0.00010000,7507.68
BTCUSDT,2019-12-09 16:00:00,1575878400000,0.00010000,7468.10
BTCUSDT,2019-12-10 00:00:00,1575907200000,0.00010000,7405.61
BTCUSDT,2019-12-10 08:00:00,1575936000000,0.00010000,7331.99
BTCUSDT,2019-12-10 16:00:00,1575964800001,0.00010000,7346.95
BTCUSDT,2019-12-11 00:00:00,1575993600000,0.00010000,7228
BTCUSDT,2019-12-11 08:00:00,1576022400000,0.00010000,7217.93
BTCUSDT,2019-12-11 16:00:00,1576051200000,0.00004062,7216.53
BTCUSDT,2019-12-12 00:00:00,1576080000000,-0.00005692,7160.89
BTCUSDT,2019-12-12 08:00:00,1576108800000,0.00003160,7276.01
BTCUSDT,2019-12-12 16:00:00,1576137600001,-0.00000320,7148.80
BTCUSDT,2019-12-13 00:00:00,1576166400000,-0.00008520,7177.02
BTCUSDT,2019-12-13 08:00:00,1576195200000,-0.00007162,7203.21
BTCUSDT,2019-12-13 16:00:00,1576224000000,-0.00011387,7229.53
BTCUSDT,2019-12-14 00:00:00,1576252800000,-0.00009781,7256.40
BTCUSDT,2019-12-14 08:00:00,1576281600000,-0.00005358,7250.56
BTCUSDT,2019-12-14 16:00:00,1576310400000,0.00002252,7249.67
BTCUSDT,2019-12-15 00:00:00,1576339200000,0.00010000,7044.09
BTCUSDT,2019-12-15 08:00:00,1576368000000,-0.00001788,7055.05
BTCUSDT,2019-12-15 16:00:00,1576396800001,0.00007982,7149.94
BTCUSDT,2019-12-16 00:00:00,1576425600000,0.00002225,7111.13
BTCUSDT,2019-12-16 08:00:00,1576454400001,-0.00013465,7124.99
BTCUSDT,2019-12-16 16:00:00,1576483200000,-0.00010782,7064.91
BTCUSDT,2019-12-17 00:00:00,1576512000003,-0.00003652,7088.06
BTCUSDT,2019-12-17 08:00:00,1576540800008,-0.00004606,6890.08
BTCUSDT,2019-12-17 16:00:00,1576569600000,-0.00013429,6873.23
BTCUSDT,2019-12-18 00:00:00,1576598400000,-0.00001606,6715.84
BTCUSDT,2019-12-18 08:00:00,1576627200006,-0.00013767,6623.92
BTCUSDT,2019-12-18 16:00:00,1576656000000,-0.00022278,6615.62
BTCUSDT,2019-12-19 00:00:00,1576684800000,-0.00015090,6846.96
BTCUSDT,2019-12-19 08:00:00,1576713600001,0.00010000,7309.12
BTCUSDT,2019-12-19 16:00:00,1576742400001,0.00010000,7082.51
BTCUSDT,2019-12-20 00:00:00,1576771200000,0.00010000,7140.09
BTCUSDT,2019-12-20 08:00:00,1576800000000,0.00002383,7155
BTCUSDT,2019-12-20 16:00:00,1576828800000,0.00001034,7140.45
BTCUSDT,2019-12-21 00:00:00,1576857600000,0.00003190,7157.11
BTCUSDT,2019-12-21 08:00:00,1576886400000,-0.00000237,7182.25
BTCUSDT,2019-12-21 16:00:00,1576915200000,0.00010000,7130.89
BTCUSDT,2019-12-22 00:00:00,1576944000000,0.00010000,7128.61
BTCUSDT,2019-12-22 08:00:00,1576972800000,0.00010000,7129
BTCUSDT,2019-12-22 16:00:00,1577001600001,0.00010000,7194.95
BTCUSDT,2019-12-23 00:00:00,1577030400000,0.00001570,7184
BTCUSDT,2019-12-23 08:00:00,1577059200000,0.00010000,7539.91
BTCUSDT,2019-12-23 16:00:00,1577088000000,0.00010000,7491.63
BTCUSDT,2019-12-24 00:00:00,1577116800000,0.00010000,7571.99
BTCUSDT,2019-12-24 08:00:00,1577145600000,0.00010000,7317.82
BTCUSDT,2019-12-24 16:00:00,1577174400000,0.00010000,7254.03
BTCUSDT,2019-12-25 00:00:00,1577203200000,0.00010000,7261.28
BTCUSDT,2019-12-25 08:00:00,1577232000000,0.00010000,7258
BTCUSDT,2019-12-25 16:00:00,1577260800000,0.00006107,7248.64
BTCUSDT,2019-12-26 00:00:00,1577289600000,0.00010000,7191.95
BTCUSDT,2019-12-26 08:00:00,1577318400000,0.00010000,7202.42
BTCUSDT,2019-12-26 16:00:00,1577347200000,0.00010000,7211.69
BTCUSDT,2019-12-27 00:00:00,1577376000000,-0.00002854,7234.90
BTCUSDT,2019-12-27 08:00:00,1577404800001,0.00002605,7196.64
BTCUSDT,2019-12-27 16:00:00,1577433600000,-0.00005694,7177.84
BTCUSDT,2019-12-28 00:00:00,1577462400000,-0.00008764,7226.83
BTCUSDT,2019-12-28 08:00:00,1577491200000,-0.00007701,7250.07
BTCUSDT,2019-12-28 16:00:00,1577520000000,-0.00004257,7298.95
BTCUSDT,2019-12-29 00:00:00,1577548800000,0.00002166,7295
BTCUSDT,2019-12-29 08:00:00,1577577600000,-0.00023250,7311.04
BTCUSDT,2019-12-29 16:00:00,1577606400000,0.00010000,7312
BTCUSDT,2019-12-30 00:00:00,1577635200000,-0.00008727,7395.95
BTCUSDT,2019-12-30 08:00:00,1577664000000,-0.00010232,7380.01
BTCUSDT,2019-12-30 16:00:00,1577692800000,-0.00017940,7376.39
BTCUSDT,2019-12-31 00:00:00,1577721600000,-0.00001406,7252.90
BTCUSDT,2019-12-31 08:00:00,1577750400000,0.00003936,7213.37
BTCUSDT,2019-12-31 16:00:00,1577779200000,-0.00013050,7243.22
BTCUSDT,2020-01-01 00:00:00,1577808000000,-0.00002403,7198.35
BTCUSDT,2020-01-01 08:00:00,1577836800000,-0.00012359,7182.44
BTCUSDT,2020-01-01 16:00:00,1577865600000,-0.00012383,7204.10
BTCUSDT,2020-01-02 00:00:00,1577894400000,-0.00009664,7230
BTCUSDT,2020-01-02 08:00:00,1577923200002,0.00003662,7192.01
BTCUSDT,2020-01-02 16:00:00,1577952000000,0.00010000,7107.21
BTCUSDT,2020-01-03 00:00:00,1577980800000,0.00000104,7127.32
BTCUSDT,2020-01-03 08:00:00,1578009600000,-0.00001664,6960.49
BTCUSDT,2020-01-03 16:00:00,1578038400000,-0.00001553,7205.81
BTCUSDT,2020-01-04 00:00:00,1578067200001,0.00010000,7296.99
BTCUSDT,2020-01-04 08:00:00,1578096000000,0.00010000,7333.29
BTCUSDT,2020-01-04 16:00:00,1578124800000,0.00000084,7338.00
BTCUSDT,2020-01-05 00:00:00,1578153600000,0.00007387,7315.69
BTCUSDT,2020-01-05 08:00:00,1578182400000,0.00010000,7361.00
BTCUSDT,2020-01-05 16:00:00,1578211200000,0.00010000,7466.00
BTCUSDT,2020-01-06 00:00:00,1578240000000,0.00010000,7459.00
BTCUSDT,2020-01-06 08:00:00,1578268800000,0.00010000,7350.21
BTCUSDT,2020-01-06 16:00:00,1578297600000,0.00010000,7510.11
BTCUSDT,2020-01-07 00:00:00,1578326400000,0.00010000,7524.57
BTCUSDT,2020-01-07 08:00:00,1578355200000,0.00010000,7772.57
BTCUSDT,2020-01-07 16:00:00,1578384000001,0.00010000,7889.67
BTCUSDT,2020-01-08 00:00:00,1578412800000,0.00010000,7755.88
BTCUSDT,2020-01-08 08:00:00,1578441600000,0.00012514,8171.02
BTCUSDT,2020-01-08 16:00:00,1578470400000,0.00010000,8292.18
BTCUSDT,2020-01-09 00:00:00,1578499200001,0.00010000,8321.90
BTCUSDT,2020-01-09 08:00:00,1578528000000,0.00010000,8044.09
BTCUSDT,2020-01-09 16:00:00,1578556800000,0.00010000,7952.87
BTCUSDT,2020-01-10 00:00:00,1578585600000,0.00010000,7920.89
BTCUSDT,2020-01-10 08:00:00,1578614400000,0.00010000,7820.81
BTCUSDT,2020-01-10 16:00:00,1578643200000,0.00010000,7742.92
